fetched_at,block,period_label,period_date,metric,value,unit,source,raw_ref
2026-09-23T15:15:30Z,mensual,Septiembre de 2026 (hasta el día 20),,produccion_total,2141924,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T151530Z.ndjson#InformacionOperativa:2026-09-23T15:15:30Z
2026-09-23T15:15:30Z,mensual,Septiembre de 2026 (hasta el día 20),,renovable_no_convencional,45400,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T151530Z.ndjson#InformacionOperativa:2026-09-23T15:15:30Z
2026-09-23T15:15:30Z,mensual,Septiembre de 2026 (hasta el día 20),,termica,399576,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T151530Z.ndjson#InformacionOperativa:2026-09-23T15:15:30Z
2026-09-23T15:15:30Z,tiempo_real,"Miércoles, 23 de septiembre de 2026",2026-09-23,exportacion,19,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T151530Z.ndjson#InformacionOperativa:2026-09-23T15:15:30Z
2026-09-23T15:15:30Z,tiempo_real,"Miércoles, 23 de septiembre de 2026",2026-09-23,hidraulica,29038,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T151530Z.ndjson#InformacionOperativa:2026-09-23T15:15:30Z
2026-09-23T15:15:30Z,tiempo_real,"Miércoles, 23 de septiembre de 2026",2026-09-23,importacion,57,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T151530Z.ndjson#InformacionOperativa:2026-09-23T15:15:30Z
2026-09-23T15:15:30Z,tiempo_real,"Miércoles, 23 de septiembre de 2026",2026-09-23,produccion_total,41050,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T151530Z.ndjson#InformacionOperativa:2026-09-23T15:15:30Z
2026-09-23T15:15:30Z,tiempo_real,"Miércoles, 23 de septiembre de 2026",2026-09-23,renovable_no_convencional,116,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T151530Z.ndjson#InformacionOperativa:2026-09-23T15:15:30Z
2026-09-23T15:15:30Z,tiempo_real,"Miércoles, 23 de septiembre de 2026",2026-09-23,termica,11746,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T151530Z.ndjson#InformacionOperativa:2026-09-23T15:15:30Z
2026-09-23T19:52:30Z,anual,2026 (hasta el día 22 de septiembre),,exportacion,26,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,anual,2026 (hasta el día 22 de septiembre),,hidraulica,21102,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,anual,2026 (hasta el día 22 de septiembre),,importacion,277,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,anual,2026 (hasta el día 22 de septiembre),,produccion_total,27256,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,anual,2026 (hasta el día 22 de septiembre),,renovable_no_convencional,313,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,anual,2026 (hasta el día 22 de septiembre),,termica,5564,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda,"Miércoles, 23 de septiembre de 2026",2026-09-23,demanda_anterior,4587,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda,"Miércoles, 23 de septiembre de 2026",2026-09-23,demanda_cnel,3390,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda,"Miércoles, 23 de septiembre de 2026",2026-09-23,demanda_empresas_electricas,1214,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda,"Miércoles, 23 de septiembre de 2026",2026-09-23,demanda_total,4604,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,cnel_el_oro,290,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,cnel_esmeraldas,128,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,cnel_guayaquil,1217,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,cnel_guayas_los_rios,591,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,cnel_los_bolivar,15,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,cnel_los_rios,95,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,cnel_manabi,452,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,cnel_milagro,215,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,cnel_santa_elena,103,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,cnel_santo_domingo,154,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,cnel_sucumbios,131,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,e_e_ambato,113,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,e_e_azogues,19,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,e_e_centro_sur,173,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,e_e_quito,595,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,e_e_regional_sur,75,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,e_e_riobamba,59,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,elepco,87,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,demanda_empresas,"Miércoles, 23 de septiembre de 2026",2026-09-23,emelnorte,94,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,diaria,"Martes, 22 de septiembre de 2026",2026-09-22,exportacion,115,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,diaria,"Martes, 22 de septiembre de 2026",2026-09-22,hidraulica,81453,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,diaria,"Martes, 22 de septiembre de 2026",2026-09-22,importacion,184,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,diaria,"Martes, 22 de septiembre de 2026",2026-09-22,produccion_total,108841,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,diaria,"Martes, 22 de septiembre de 2026",2026-09-22,renovable_no_convencional,1964,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,diaria,"Martes, 22 de septiembre de 2026",2026-09-22,termica,25240,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,mensual,Septiembre de 2026 (hasta el día 22),,exportacion,2157,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,mensual,Septiembre de 2026 (hasta el día 22),,hidraulica,1819702,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,mensual,Septiembre de 2026 (hasta el día 22),,importacion,41254,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,mensual,Septiembre de 2026 (hasta el día 22),,produccion_total,2358303,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,mensual,Septiembre de 2026 (hasta el día 22),,renovable_no_convencional,49381,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,mensual,Septiembre de 2026 (hasta el día 22),,termica,447967,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,tiempo_real,"Miércoles, 23 de septiembre de 2026",2026-09-23,exportacion,23,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,tiempo_real,"Miércoles, 23 de septiembre de 2026",2026-09-23,hidraulica,45049,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,tiempo_real,"Miércoles, 23 de septiembre de 2026",2026-09-23,importacion,64,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,tiempo_real,"Miércoles, 23 de septiembre de 2026",2026-09-23,produccion_total,62105,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,tiempo_real,"Miércoles, 23 de septiembre de 2026",2026-09-23,renovable_no_convencional,284,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-23T19:52:30Z,tiempo_real,"Miércoles, 23 de septiembre de 2026",2026-09-23,termica,16578,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-23T195230Z.ndjson#InformacionOperativa:2026-09-23T19:52:30Z
2026-09-24T15:29:50Z,anual,2026 (hasta el día 22 de septiembre),,exportacion,26,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,anual,2026 (hasta el día 22 de septiembre),,hidraulica,21102,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,anual,2026 (hasta el día 22 de septiembre),,importacion,277,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,anual,2026 (hasta el día 22 de septiembre),,produccion_total,27256,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,anual,2026 (hasta el día 22 de septiembre),,renovable_no_convencional,313,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,anual,2026 (hasta el día 22 de septiembre),,termica,5564,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda,"Jueves, 24 de septiembre de 2026",2026-09-24,demanda_anterior,4177,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda,"Jueves, 24 de septiembre de 2026",2026-09-24,demanda_cnel,3065,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda,"Jueves, 24 de septiembre de 2026",2026-09-24,demanda_empresas_electricas,1214,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda,"Jueves, 24 de septiembre de 2026",2026-09-24,demanda_total,4279,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,cnel_el_oro,281,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,cnel_esmeraldas,109,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,cnel_guayaquil,1096,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,cnel_guayas_los_rios,536,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,cnel_los_bolivar,14,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,cnel_los_rios,85,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,cnel_manabi,365,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,cnel_milagro,226,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,cnel_santa_elena,91,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,cnel_santo_domingo,145,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,cnel_sucumbios,117,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,e_e_ambato,111,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,e_e_azogues,18,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,e_e_centro_sur,176,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,e_e_quito,589,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
2026-09-24T15:29:50Z,demanda_empresas,"Jueves, 24 de septiembre de 2026",2026-09-24,e_e_regional_sur,72,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.2026-09-24T152950Z.ndjson#InformacionOperativa:2026-09-24T15:29:50Z
